Date,Open,Close,High,Low
2007-08-23,,431.14,,
2007-08-22,,431.41,,
2007-08-21,,426.92,,
2007-08-20,,428.08,,
2007-08-17,,427.14,,
2007-08-16,,412.15,,
2007-08-15,,426.88,,
2007-08-14,,430.04,,
2007-08-13,,437.88,,
2007-08-10,,428.71,,
2007-08-09,,444.12,,
2007-08-08,,455.35,,
2007-08-07,,446.51,,
2007-08-06,,435.57,,
2007-08-03,,438.42,,
2007-08-02,,443.91,,
2007-08-01,,438.8,,
2007-07-31,,447.6,,
2007-07-30,,436.29,,
2007-07-27,,439.49,,
2007-07-26,,439.95,,
2007-07-25,,452.06,,
2007-07-24,,455.17,,
2007-07-23,,461.6,,
2007-07-20,,458.73,,
2007-07-19,,467.12,,
2007-07-18,,463.45,,
2007-07-17,,468.09,,
2007-07-16,,470.31,,
2007-07-13,,465.79,,
2007-07-12,,461.69,,
2007-07-11,,457.28,,
2007-07-10,,460.28,,
2007-07-09,,467.22,,
2007-07-06,,467.92,,
2007-07-05,,464.6,,
2007-07-04,,468.27,,
2007-07-03,,465.4,,
2007-07-02,,462.07,,
2007-06-29,,463.97,,
2007-06-28,,461.19,,
2007-06-27,,458.38,,
2007-06-26,,463.2,,
2007-06-25,,467.28,,
2007-06-22,,467.99,,
2007-06-21,,470.8,,
2007-06-20,,476.55,,
2007-06-19,,475.68,,
2007-06-18,,476.85,,
2007-06-15,,478.58,,
2007-06-14,,473.2,,
2007-06-13,,465.28,,
2007-06-12,,463.39,,
2007-06-11,,469.26,,
2007-06-08,,464.62,,
2007-06-07,,464.3,,
2007-06-06,,469.94,,
2007-06-05,,477.97,,
2007-06-04,,479.29,,
2007-06-01,,482.87,,
2007-05-31,,481.8,,
2007-05-30,,480.17,,
2007-05-29,,481.55,,
2007-05-25,,479.96,,
2007-05-24,,480.27,,
2007-05-23,,488.08,,
2007-05-22,,484.93,,
2007-05-21,,484.33,,
2007-05-18,,491.23,,
2007-05-17,,486.77,,
2007-05-16,,487.45,,
2007-05-15,,489.93,,
2007-05-14,,486.06,,
2007-05-11,,488.3,,
2007-05-10,,483.95,,
2007-05-09,,487.3,,
2007-05-08,,483.85,,
2007-05-07,,486.45,,
2007-05-04,,486.7,,
2007-05-03,,483.21,,
2007-05-02,,482.52,,
2007-04-30,,481.34,,
2007-04-27,,482.75,,
2007-04-26,,485.89,,
2007-04-25,,484.05,,
2007-04-24,,478.37,,
2007-04-23,,484.51,,
2007-04-20,,487.26,,
2007-04-19,,474.11,,
2007-04-18,,477.35,,
2007-04-17,,478.74,,
2007-04-16,,478.25,,
2007-04-13,,468.68,,
2007-04-12,,466.67,,
2007-04-11,,468.6,,
2007-04-10,,468.57,,
2007-04-05,,463.29,,
2007-04-04,,462.15,,
2007-04-03,,460.91,,
2007-04-02,,455.22,,
2007-03-30,,456.5,,
2007-03-29,,455.85,,
2007-03-28,,450.29,,
2007-03-27,,454.9,,
2007-03-26,,455.12,,
2007-03-23,,460.77,,
2007-03-22,,459.11,,
2007-03-21,,447.67,,
2007-03-20,,446.67,,
2007-03-19,,444.19,,
2007-03-16,,432.53,,
2007-03-15,,433.38,,
2007-03-14,,425.39,,
2007-03-13,,440.22,,
2007-03-12,,447.06,,
2007-03-09,,450.48,,
2007-03-08,,449.16,,
2007-03-07,,440.23,,
2007-03-06,,439.38,,
2007-03-05,,436.13,,
2007-03-02,,440.3,,
2007-03-01,,441.83,,
2007-02-28,,448.23,,
2007-02-27,,455.29,,
2007-02-26,,468.32,,
2007-02-23,,468.1,,
2007-02-22,,468.33,,
2007-02-21,,468.17,,
2007-02-20,,468.71,,
2007-02-19,,469.77,,
2007-02-16,,468.3,,
2007-02-15,,469.75,,
2007-02-14,,471.95,,
2007-02-13,,469.76,,
2007-02-12,,467.03,,
2007-02-09,,471.73,,
2007-02-08,,469.25,,
2007-02-07,,472.12,,
2007-02-06,,470.72,,
2007-02-05,,469.6,,
2007-02-02,,469.46,,
2007-02-01,,466.79,,
2007-01-31,,464.04,,
2007-01-30,,464.65,,
2007-01-29,,463.43,,
2007-01-26,,461.16,,
2007-01-25,,465.95,,
2007-01-24,,466.5,,
2007-01-23,,460.39,,
2007-01-22,,458.79,,
2007-01-19,,460.83,,
2007-01-18,,456.54,,
2007-01-17,,456.35,,
2007-01-16,,459.12,,
2007-01-15,,461.84,,
2007-01-12,,459.6,,
2007-01-11,,457.01,,
2007-01-10,,449.53,,
2007-01-09,,454.46,,
2007-01-08,,453.13,,
2007-01-05,,454.16,,
2007-01-04,,457.3,,
2007-01-03,,458.08,,
2007-01-02,,455.98,,
2006-12-29,,446.93,,
2006-12-28,,447.47,,
2006-12-27,,446.47,,
2006-12-22,,442.04,,
2006-12-21,,445.2,,
2006-12-20,,445.17,,
2006-12-19,,442.3,,
2006-12-18,,445.34,,
2006-12-15,,445.59,,
2006-12-14,,442.9,,
2006-12-13,,440.53,,
2006-12-12,,437.15,,
2006-12-11,,436.43,,
2006-12-08,,433.86,,
2006-12-07,,434.4,,
2006-12-06,,433.45,,
2006-12-05,,432.95,,
2006-12-04,,430.87,,
2006-12-01,,427.76,,
2006-11-30,,431.39,,
2006-11-29,,434.58,,
2006-11-28,,430.01,,
2006-11-27,,431.21,,
2006-11-24,,440.13,,
2006-11-23,,444.72,,
2006-11-22,,445.99,,
2006-11-21,,445.09,,
2006-11-20,,443.11,,
2006-11-17,,442.55,,
2006-11-16,,444.05,,
2006-11-15,,444.99,,
2006-11-14,,442.64,,
2006-11-13,,443.82,,
2006-11-10,,441.7,,
2006-11-09,,442.98,,
2006-11-08,,444.05,,
2006-11-07,,443.83,,
2006-11-06,,440.24,,
2006-11-03,,435.75,,
2006-11-02,,433.65,,
2006-11-01,,438.87,,
2006-10-31,,437.86,,
2006-10-30,,437.22,,
2006-10-27,,438.11,,
2006-10-26,,438.32,,
2006-10-25,,438.41,,
2006-10-24,,438.67,,
2006-10-23,,439.5,,
2006-10-20,,437.14,,
2006-10-19,,436.94,,
2006-10-18,,437.03,,
2006-10-17,,431.92,,
2006-10-16,,440.7,,
2006-10-13,,442.41,,
2006-10-12,,443.17,,
2006-10-11,,437.46,,
2006-10-10,,438.62,,
2006-10-09,,434.62,,
2006-10-06,,433.85,,
2006-10-05,,433.12,,
2006-10-04,,429.01,,
2006-10-03,,422.58,,
2006-10-02,,423.9,,
2006-09-29,,424.38,,
2006-09-28,,423.64,,
2006-09-27,,424.25,,
2006-09-26,,422.42,,
2006-09-25,,419.63,,
2006-09-22,,419.02,,
2006-09-21,,423.78,,
2006-09-20,,421.62,,
2006-09-19,,414.07,,
2006-09-18,,417.42,,
2006-09-15,,417.81,,
2006-09-14,,414.8,,
2006-09-13,,413.42,,
2006-09-12,,411.24,,
2006-09-11,,407.03,,
2006-09-08,,408.23,,
2006-09-07,,407.5,,
2006-09-06,,411.12,,
2006-09-05,,415.85,,
2006-09-04,,417.26,,
2006-09-01,,415.09,,
2006-08-31,,413.29,,
2006-08-30,,414.3,,
2006-08-29,,412.96,,
2006-08-28,,411.46,,
2006-08-25,,409.4,,
2006-08-24,,407.92,,
2006-08-23,,404.29,,
2006-08-22,,407.97,,
2006-08-21,,407.24,,
2006-08-18,,409.57,,
2006-08-17,,410.27,,
2006-08-16,,408.18,,
2006-08-15,,403.73,,
2006-08-14,,399.96,,
2006-08-11,,395.71,,
2006-08-10,,395.19,,
2006-08-09,,397.15,,
2006-08-08,,395.25,,
2006-08-07,,393.21,,
2006-08-04,,398.63,,
2006-08-03,,392.63,,
2006-08-02,,394.71,,
2006-08-01,,387.3,,
2006-07-31,,392.76,,
2006-07-28,,395.14,,
2006-07-27,,391.37,,
2006-07-26,,385.87,,
2006-07-25,,384.36,,
2006-07-24,,385.12,,
2006-07-21,,377.43,,
2006-07-20,,380.13,,
2006-07-19,,379.43,,
2006-07-18,,368.69,,
2006-07-17,,369.63,,
2006-07-14,,372.73,,
2006-07-13,,378.4,,
2006-07-12,,386.22,,
2006-07-11,,385.74,,
2006-07-10,,389.82,,
2006-07-07,,387.88,,
2006-07-06,,388.33,,
2006-07-05,,384.55,,
2006-07-04,,389.68,,
2006-07-03,,387.55,,
2006-06-30,,385.53,,
2006-06-29,,377.91,,
2006-06-28,,370.01,,
2006-06-27,,370.54,,
2006-06-26,,374.14,,
2006-06-23,,374.81,,
2006-06-22,,374.86,,
2006-06-21,,371.84,,
2006-06-20,,371.01,,
2006-06-19,,369.05,,
2006-06-16,,365.94,,
2006-06-15,,368.92,,
2006-06-14,,358.35,,
2006-06-13,,356.82,,
2006-06-12,,366.25,,
2006-06-09,,371.09,,
2006-06-08,,365.92,,
2006-06-07,,376.61,,
2006-06-06,,373.4,,
2006-06-05,,383.23,,
2006-06-02,,386.99,,
2006-06-01,,387.28,,
2006-05-31,,385.85,,
2006-05-30,,381.94,,
2006-05-29,,391.72,,
2006-05-26,,393.38,,
2006-05-25,,387.01,,
2006-05-24,,381.7,,
2006-05-23,,385.35,,
2006-05-22,,379.56,,
2006-05-19,,392.71,,
2006-05-18,,387.05,,
2006-05-17,,389.37,,
2006-05-16,,402.48,,
2006-05-15,,401.8,,
2006-05-12,,408.75,,
2006-05-11,,416.97,,
2006-05-10,,417.61,,
2006-05-09,,417.84,,
2006-05-08,,416.59,,
2006-05-05,,413.86,,
2006-05-04,,409.64,,
2006-05-03,,408.63,,
2006-05-02,,411.89,,
2006-04-28,,410.86,,
2006-04-27,,412.12,,
2006-04-26,,412.24,,
2006-04-25,,410.23,,
2006-04-24,,407.78,,
2006-04-21,,412.41,,
2006-04-20,,409.5,,
2006-04-19,,406.37,,
2006-04-18,,401.67,,
2006-04-13,,403.53,,
2006-04-12,,403.73,,
2006-04-11,,404.16,,
2006-04-10,,412.42,,
2006-04-07,,411.7,,
2006-04-06,,417.0,,
2006-04-05,,416.4,,
2006-04-04,,414.12,,
2006-04-03,,415.04,,
2006-03-31,,412.35,,
2006-03-30,,413.78,,
2006-03-29,,408.66,,
2006-03-28,,407.87,,
2006-03-27,,410.53,,
2006-03-24,,414.49,,
2006-03-23,,414.26,,
2006-03-22,,415.51,,
2006-03-21,,416.29,,
2006-03-20,,415.15,,
2006-03-17,,413.5,,
2006-03-16,,412.26,,
2006-03-15,,412.4,,
2006-03-14,,409.88,,
2006-03-13,,409.85,,
2006-03-10,,405.44,,
2006-03-09,,399.13,,
2006-03-08,,395.25,,
2006-03-07,,397.42,,
2006-03-06,,403.06,,
2006-03-03,,403.14,,
2006-03-02,,406.75,,
2006-03-01,,412.45,,
2006-02-28,,409.81,,
2006-02-27,,416.23,,
2006-02-24,,414.05,,
2006-02-23,,412.83,,
2006-02-22,,411.89,,
2006-02-21,,405.81,,
2006-02-20,,403.67,,
2006-02-17,,402.0,,
2006-02-16,,399.44,,
2006-02-15,,394.56,,
2006-02-14,,396.5,,
2006-02-13,,396.0,,
2006-02-10,,392.42,,
2006-02-09,,395.68,,
2006-02-08,,389.28,,
2006-02-07,,389.19,,
2006-02-06,,388.12,,
2006-02-03,,385.45,,
2006-02-02,,386.15,,
2006-02-01,,390.63,,
2006-01-31,,385.21,,
2006-01-30,,382.8,,
2006-01-27,,383.24,,
2006-01-26,,378.95,,
2006-01-25,,371.32,,
2006-01-24,,365.43,,
2006-01-23,,366.06,,
2006-01-20,,367.31,,
2006-01-19,,370.3,,
2006-01-18,,367.34,,
2006-01-17,,372.54,,
2006-01-16,,374.94,,
2006-01-13,,374.03,,
2006-01-12,,377.43,,
2006-01-11,,376.31,,
2006-01-10,,370.98,,
2006-01-09,,372.54,,
2006-01-06,,372.11,,
2006-01-05,,371.15,,
2006-01-04,,372.05,,
2006-01-03,,367.93,,
2006-01-02,,366.48,,
2005-12-30,,364.79,,
2005-12-29,,367.52,,
2005-12-28,,367.02,,
2005-12-27,,367.0,,
2005-12-23,,365.42,,
2005-12-22,,364.99,,
2005-12-21,,364.15,,
2005-12-20,,360.79,,
2005-12-19,,359.83,,
2005-12-16,,359.24,,
2005-12-15,,354.75,,
2005-12-14,,355.14,,
2005-12-13,,355.78,,
2005-12-12,,356.35,,
2005-12-09,,354.62,,
2005-12-08,,355.1,,
2005-12-07,,355.09,,
2005-12-06,,355.93,,
2005-12-05,,354.17,,
2005-12-02,,357.04,,
2005-12-01,,356.64,,
2005-11-30,,352.22,,
2005-11-29,,354.25,,
2005-11-28,,354.3,,
2005-11-25,,354.5,,
2005-11-24,,354.21,,
2005-11-23,,355.43,,
2005-11-22,,352.39,,
2005-11-21,,352.47,,
2005-11-18,,351.0,,
2005-11-17,,348.61,,
2005-11-16,,347.48,,
2005-11-15,,348.32,,
2005-11-14,,348.4,,
2005-11-11,,349.13,,
2005-11-10,,343.86,,
2005-11-09,,341.02,,
2005-11-08,,341.04,,
2005-11-07,,340.97,,
2005-11-04,,340.9,,
2005-11-03,,342.28,,
2005-11-02,,337.28,,
2005-11-01,,335.87,,
2005-10-31,,335.02,,
2005-10-28,,327.85,,
2005-10-27,,327.6,,
2005-10-26,,331.67,,
2005-10-25,,330.06,,
2005-10-24,,331.33,,
2005-10-21,,327.54,,
2005-10-20,,328.44,,
2005-10-19,,326.71,,
2005-10-18,,333.12,,
2005-10-17,,335.64,,
2005-10-14,,335.77,,
2005-10-13,,332.87,,
2005-10-12,,336.46,,
2005-10-11,,337.71,,
2005-10-10,,337.23,,
2005-10-07,,336.6,,
2005-10-06,,337.45,,
2005-10-05,,340.77,,
2005-10-04,,343.53,,
2005-10-03,,341.58,,
2005-09-30,,339.05,,
2005-09-29,,337.5,,
2005-09-28,,338.2,,
2005-09-27,,333.28,,
2005-09-26,,334.84,,
2005-09-23,,327.97,,
2005-09-22,,325.66,,
2005-09-21,,326.61,,
2005-09-20,,330.75,,
2005-09-19,,328.43,,
2005-09-16,,329.9,,
2005-09-15,,328.31,,
2005-09-14,,328.67,,
2005-09-13,,327.32,,
2005-09-12,,330.33,,
2005-09-09,,331.47,,
2005-09-08,,330.92,,
2005-09-07,,330.41,,
2005-09-06,,328.42,,
2005-09-05,,324.16,,
2005-09-02,,321.9,,
2005-09-01,,321.48,,
2005-08-31,,319.52,,
2005-08-30,,317.01,,
2005-08-29,,317.5,,
2005-08-26,,316.63,,
2005-08-25,,319.21,,
2005-08-24,,322.07,,
2005-08-23,,323.14,,
2005-08-22,,325.53,,
2005-08-19,,325.23,,
2005-08-18,,321.91,,
2005-08-17,,323.42,,
2005-08-16,,324.81,,
2005-08-15,,325.82,,
2005-08-12,,326.42,,
2005-08-11,,328.71,,
2005-08-10,,329.42,,
2005-08-09,,325.56,,
2005-08-08,,323.44,,
2005-08-05,,322.58,,
2005-08-04,,323.64,,
2005-08-03,,325.76,,
2005-08-02,,325.29,,
2005-08-01,,324.14,,
2005-07-29,,324.75,,
2005-07-28,,325.9,,
2005-07-27,,325.38,,
2005-07-26,,324.91,,
2005-07-25,,324.46,,
2005-07-22,,325.55,,
2005-07-21,,326.52,,
2005-07-20,,324.08,,
2005-07-19,,324.57,,
2005-07-18,,320.37,,
2005-07-15,,319.52,,
2005-07-14,,319.35,,
2005-07-13,,317.17,,
2005-07-12,,314.45,,
2005-07-11,,314.66,,
2005-07-08,,311.54,,
2005-07-07,,307.75,,
2005-07-06,,312.63,,
2005-07-05,,312.34,,
2005-07-04,,312.44,,
2005-07-01,,312.81,,
2005-06-30,,310.38,,
2005-06-29,,309.5,,
2005-06-28,,307.75,,
2005-06-27,,306.07,,
2005-06-24,,308.51,,
2005-06-23,,311.47,,
2005-06-22,,311.35,,
2005-06-21,,310.97,,
2005-06-20,,310.2,,
2005-06-17,,312.13,,
2005-06-16,,310.74,,
2005-06-15,,308.41,,
2005-06-14,,307.11,,
2005-06-13,,307.65,,
2005-06-10,,307.23,,
2005-06-09,,305.61,,
2005-06-08,,304.5,,
2005-06-07,,305.6,,
2005-06-06,,302.71,,
2005-06-03,,303.6,,
2005-06-02,,304.92,,
2005-06-01,,304.4,,
2005-05-31,,300.53,,
2005-05-30,,301.86,,
2005-05-27,,301.24,,
2005-05-26,,301.35,,
2005-05-25,,299.28,,
2005-05-24,,300.1,,
2005-05-23,,300.86,,
2005-05-20,,299.84,,
2005-05-19,,300.58,,
2005-05-18,,299.47,,
2005-05-17,,294.71,,
2005-05-16,,295.7,,
2005-05-13,,295.96,,
2005-05-12,,295.51,,
2005-05-11,,293.0,,
2005-05-10,,292.81,,
2005-05-09,,295.78,,
2005-05-06,,296.68,,
2005-05-05,,296.46,,
2005-05-04,,294.78,,
2005-05-03,,292.83,,
2005-05-02,,291.66,,
2005-04-29,,289.36,,
2005-04-28,,290.37,,
2005-04-27,,291.05,,
2005-04-26,,295.05,,
2005-04-25,,295.25,,
2005-04-22,,295.08,,
2005-04-21,,292.35,,
2005-04-20,,293.07,,
2005-04-19,,294.7,,
2005-04-18,,293.41,,
2005-04-15,,299.17,,
2005-04-14,,305.23,,
2005-04-13,,306.2,,
2005-04-12,,304.38,,
2005-04-11,,305.93,,
2005-04-08,,306.35,,
2005-04-07,,305.54,,
2005-04-06,,304.4,,
2005-04-05,,302.3,,
2005-04-04,,299.94,,
2005-04-01,,301.68,,
2005-03-31,,300.48,,
2005-03-30,,299.95,,
2005-03-29,,302.23,,
2005-03-24,,302.01,,
2005-03-23,,299.32,,
2005-03-22,,300.43,,
2005-03-21,,299.13,,
2005-03-18,,300.66,,
2005-03-17,,299.23,,
2005-03-16,,299.44,,
2005-03-15,,305.41,,
2005-03-14,,303.56,,
2005-03-11,,304.15,,
2005-03-10,,303.57,,
2005-03-09,,304.89,,
2005-03-08,,306.27,,
2005-03-07,,307.2,,
2005-03-04,,307.02,,
2005-03-03,,304.04,,
2005-03-02,,304.22,,
2005-03-01,,304.86,,
2005-02-28,,302.45,,
2005-02-25,,302.25,,
2005-02-24,,299.69,,
2005-02-23,,298.89,,
2005-02-22,,300.01,,
2005-02-21,,300.81,,
2005-02-18,,303.24,,
2005-02-17,,303.11,,
2005-02-16,,303.23,,
2005-02-15,,305.84,,
2005-02-14,,304.2,,
2005-02-11,,304.21,,
2005-02-10,,300.51,,
2005-02-09,,299.3,,
2005-02-08,,299.9,,
2005-02-07,,299.22,,
2005-02-04,,298.44,,
2005-02-03,,296.57,,
2005-02-02,,296.27,,
2005-02-01,,295.37,,
2005-01-31,,294.18,,
2005-01-28,,292.21,,
2005-01-27,,293.4,,
2005-01-26,,293.12,,
2005-01-25,,294.04,,
2005-01-24,,291.94,,
2005-01-21,,293.34,,
2005-01-20,,293.19,,
2005-01-19,,294.9,,
2005-01-18,,294.32,,
2005-01-17,,294.51,,
2005-01-14,,292.58,,
2005-01-13,,291.09,,
2005-01-12,,290.12,,
2005-01-11,,291.79,,
2005-01-10,,294.27,,
2005-01-07,,294.69,,
2005-01-06,,292.7,,
2005-01-05,,289.32,,
2005-01-04,,291.32,,
2005-01-03,,290.22,,
2004-12-30,,288.27,,
2004-12-29,,288.54,,
2004-12-28,,288.38,,
2004-12-27,,287.65,,
2004-12-23,,287.52,,
2004-12-22,,286.43,,
2004-12-21,,284.69,,
2004-12-20,,284.46,,
2004-12-17,,283.41,,
2004-12-16,,285.14,,
2004-12-15,,283.74,,
2004-12-14,,284.57,,
2004-12-13,,284.01,,
2004-12-10,,281.65,,
2004-12-09,,280.74,,
2004-12-08,,282.19,,
2004-12-07,,282.21,,
2004-12-06,,281.53,,
2004-12-03,,282.21,,
2004-12-02,,283.25,,
2004-12-01,,281.7,,
2004-11-30,,278.87,,
2004-11-29,,280.0,,
2004-11-26,,280.93,,
2004-11-25,,281.4,,
2004-11-24,,279.23,,
2004-11-23,,277.9,,
2004-11-22,,278.76,,
2004-11-19,,279.5,,
2004-11-18,,281.22,,
2004-11-17,,282.09,,
2004-11-16,,277.97,,
2004-11-15,,279.8,,
2004-11-12,,279.77,,
2004-11-11,,279.89,,
2004-11-10,,278.29,,
2004-11-09,,277.38,,
2004-11-08,,278.08,,
2004-11-05,,278.39,,
2004-11-04,,276.52,,
2004-11-03,,276.82,,
2004-11-02,,275.78,,
2004-11-01,,273.62,,
2004-10-29,,272.34,,
2004-10-28,,272.42,,
2004-10-27,,269.35,,
2004-10-26,,265.9,,
2004-10-25,,265.21,,
2004-10-22,,269.82,,
2004-10-21,,269.02,,
2004-10-20,,267.37,,
2004-10-19,,270.11,,
2004-10-18,,268.15,,
2004-10-15,,268.09,,
2004-10-14,,268.56,,
2004-10-13,,269.97,,
2004-10-12,,268.58,,
2004-10-11,,270.22,,
2004-10-08,,269.53,,
2004-10-07,,270.13,,
2004-10-06,,270.2,,
2004-10-05,,269.88,,
2004-10-04,,268.98,,
2004-10-01,,265.44,,
2004-09-30,,260.5,,
2004-09-29,,262.14,,
2004-09-28,,259.69,,
2004-09-27,,258.9,,
2004-09-24,,260.82,,
2004-09-23,,260.62,,
2004-09-22,,262.52,,
2004-09-21,,264.74,,
2004-09-20,,262.83,,
2004-09-17,,263.87,,
2004-09-16,,261.88,,
2004-09-15,,261.01,,
2004-09-14,,261.07,,
2004-09-13,,260.92,,
2004-09-10,,258.33,,
2004-09-09,,257.3,,
2004-09-08,,259.55,,
2004-09-07,,259.77,,
2004-09-06,,259.76,,
2004-09-03,,259.39,,
2004-09-02,,256.83,,
2004-09-01,,254.82,,
2004-08-31,,252.49,,
2004-08-30,,253.42,,
2004-08-27,,254.24,,
2004-08-26,,252.74,,
2004-08-25,,250.62,,
2004-08-24,,250.11,,
2004-08-23,,249.86,,
2004-08-20,,246.79,,
2004-08-19,,247.59,,
2004-08-18,,247.03,,
2004-08-17,,246.45,,
2004-08-16,,245.02,,
2004-08-13,,243.07,,
2004-08-12,,244.41,,
2004-08-11,,244.27,,
2004-08-10,,246.02,,
2004-08-09,,243.75,,
2004-08-06,,245.75,,
2004-08-05,,250.48,,
2004-08-04,,249.1,,
2004-08-03,,251.32,,
2004-08-02,,250.77,,
2004-07-30,,251.5,,
2004-07-29,,251.65,,
2004-07-28,,248.59,,
2004-07-27,,248.81,,
2004-07-26,,245.28,,
2004-07-23,,246.91,,
2004-07-22,,248.31,,
2004-07-21,,252.33,,
2004-07-20,,250.44,,
2004-07-19,,249.23,,
2004-07-16,,250.21,,
2004-07-15,,250.23,,
2004-07-14,,253.23,,
2004-07-13,,254.81,,
2004-07-12,,254.06,,
2004-07-09,,254.99,,
2004-07-08,,255.36,,
2004-07-07,,254.63,,
2004-07-06,,254.24,,
2004-07-05,,257.04,,
2004-07-02,,257.35,,
2004-07-01,,259.1,,
2004-06-30,,260.39,,
2004-06-29,,261.74,,
2004-06-28,,262.73,,
2004-06-25,,260.0,,
2004-06-24,,261.1,,
2004-06-23,,260.01,,
2004-06-22,,259.33,,
2004-06-21,,261.99,,
2004-06-18,,262.58,,
2004-06-17,,262.3,,
2004-06-16,,261.17,,
2004-06-15,,259.82,,
2004-06-14,,257.13,,
2004-06-11,,260.29,,
2004-06-10,,261.75,,
2004-06-09,,260.34,,
2004-06-08,,261.03,,
2004-06-07,,261.52,,
2004-06-04,,259.22,,
2004-06-03,,255.41,,
2004-06-02,,253.92,,
2004-06-01,,252.83,,
2004-05-31,,255.73,,
2004-05-28,,254.97,,
2004-05-27,,256.77,,
2004-05-26,,255.9,,
2004-05-25,,253.47,,
2004-05-24,,255.39,,
2004-05-21,,253.55,,
2004-05-20,,253.75,,
2004-05-19,,255.87,,
2004-05-18,,249.89,,
2004-05-17,,247.98,,
2004-05-14,,251.77,,
2004-05-13,,253.6,,
2004-05-12,,250.26,,
2004-05-11,,253.03,,
2004-05-10,,248.12,,
2004-05-07,,255.12,,
2004-05-06,,256.83,,
2004-05-05,,262.49,,
2004-05-04,,261.6,,
2004-05-03,,262.23,,
2004-04-30,,260.75,,
2004-04-29,,262.72,,
2004-04-28,,265.76,,
2004-04-27,,269.34,,
2004-04-26,,269.13,,
2004-04-23,,268.57,,
2004-04-22,,267.03,,
2004-04-21,,265.58,,
2004-04-20,,268.29,,
2004-04-19,,265.82,,
2004-04-16,,266.68,,
2004-04-15,,264.76,,
2004-04-14,,267.44,,
2004-04-13,,271.67,,
2004-04-08,,269.81,,
2004-04-07,,268.95,,
2004-04-06,,267.55,,
2004-04-05,,268.05,,
2004-04-02,,266.2,,
2004-04-01,,261.58,,
2004-03-31,,257.55,,
2004-03-30,,258.21,,
2004-03-29,,258.81,,
2004-03-26,,255.95,,
2004-03-25,,255.24,,
2004-03-24,,251.43,,
2004-03-23,,252.05,,
2004-03-22,,250.99,,
2004-03-19,,256.03,,
2004-03-18,,256.17,,
2004-03-17,,260.71,,
2004-03-16,,256.14,,
2004-03-15,,253.66,,
2004-03-12,,261.57,,
2004-03-11,,262.14,,
2004-03-10,,268.56,,
2004-03-09,,267.86,,
2004-03-08,,271.41,,
2004-03-05,,270.33,,
2004-03-04,,270.25,,
2004-03-03,,266.2,,
2004-03-02,,267.96,,
2004-03-01,,267.16,,
2004-02-27,,267.09,,
2004-02-26,,265.35,,
2004-02-25,,265.85,,
2004-02-24,,266.32,,
2004-02-23,,269.61,,
2004-02-20,,268.91,,
2004-02-19,,270.82,,
2004-02-18,,268.55,,
2004-02-17,,268.66,,
2004-02-16,,268.54,,
2004-02-13,,267.15,,
2004-02-12,,268.39,,
2004-02-11,,268.72,,
2004-02-10,,268.48,,
2004-02-09,,267.79,,
2004-02-06,,265.27,,
2004-02-05,,262.47,,
2004-02-04,,263.07,,
2004-02-03,,265.17,,
2004-02-02,,266.82,,
2004-01-30,,265.55,,
2004-01-29,,267.54,,
2004-01-28,,270.89,,
2004-01-27,,270.5,,
2004-01-26,,269.16,,
2004-01-23,,270.97,,
2004-01-22,,270.2,,
2004-01-21,,268.56,,
2004-01-20,,266.32,,
2004-01-19,,268.85,,
2004-01-16,,268.16,,
2004-01-15,,266.26,,
2004-01-14,,264.25,,
2004-01-13,,262.22,,
2004-01-12,,263.05,,
2004-01-09,,264.95,,
2004-01-08,,264.03,,
2004-01-07,,261.92,,
2004-01-06,,265.0,,
2004-01-05,,264.59,,
2004-01-02,,263.82,,
2003-12-30,,259.63,,
2003-12-29,,258.12,,
2003-12-23,,256.27,,
2003-12-22,,255.02,,
2003-12-19,,256.48,,
2003-12-18,,256.42,,
2003-12-17,,254.45,,
2003-12-16,,255.29,,
2003-12-15,,255.51,,
2003-12-12,,254.39,,
2003-12-11,,254.51,,
2003-12-10,,252.22,,
2003-12-09,,254.32,,
2003-12-08,,254.65,,
2003-12-05,,255.53,,
2003-12-04,,257.11,,
2003-12-03,,256.32,,
2003-12-02,,253.01,,
2003-12-01,,253.58,,
2003-11-28,,249.23,,
2003-11-27,,248.07,,
2003-11-26,,246.58,,
2003-11-25,,246.74,,
2003-11-24,,245.76,,
2003-11-21,,241.63,,
2003-11-20,,240.91,,
2003-11-19,,241.46,,
2003-11-18,,241.48,,
2003-11-17,,241.29,,
2003-11-14,,247.13,,
2003-11-13,,246.22,,
2003-11-12,,245.73,,
2003-11-11,,244.8,,
2003-11-10,,246.31,,
2003-11-07,,248.28,,
2003-11-06,,245.74,,
2003-11-05,,244.27,,
2003-11-04,,245.7,,
2003-11-03,,246.58,,
2003-10-31,,242.8,,
2003-10-30,,242.17,,
2003-10-29,,239.41,,
2003-10-28,,237.77,,
2003-10-27,,235.13,,
2003-10-24,,231.58,,
2003-10-23,,232.15,,
2003-10-22,,233.9,,
2003-10-21,,238.03,,
2003-10-20,,237.93,,
2003-10-17,,237.15,,
2003-10-16,,238.93,,
2003-10-15,,238.83,,
2003-10-14,,237.06,,
2003-10-13,,237.1,,
2003-10-10,,233.37,,
2003-10-09,,234.05,,
2003-10-08,,230.03,,
2003-10-07,,229.59,,
2003-10-06,,231.31,,
2003-10-03,,231.35,,
2003-10-02,,225.62,,
2003-10-01,,225.12,,
2003-09-30,,221.13,,
2003-09-29,,223.93,,
2003-09-26,,225.59,,
2003-09-25,,227.06,,
