"Date","sigma_hat","mu","w","a1","b1","lam_VSTOXX_1","lam_Euribor6m_1"
2007-12-28,31.3550233571309,NA,NA,NA,NA,NA,NA
2008-01-04,29.0792058692075,NA,NA,NA,NA,NA,NA
2008-01-11,30.7995945064773,NA,NA,NA,NA,NA,NA
2008-01-18,30.5209574573634,NA,NA,NA,NA,NA,NA
2008-01-25,34.9134514478677,NA,NA,NA,NA,NA,NA
2008-02-01,38.205211050421,NA,NA,NA,NA,NA,NA
2008-02-08,39.4967393403435,NA,NA,NA,NA,NA,NA
2008-02-15,43.9534985878687,NA,NA,NA,NA,NA,NA
2008-02-22,33.4913454396616,NA,NA,NA,NA,NA,NA
2008-02-29,27.8549519971488,NA,NA,NA,NA,NA,NA
2008-03-07,28.7155185310613,NA,NA,NA,NA,NA,NA
2008-03-14,32.6787185929517,NA,NA,NA,NA,NA,NA
2008-03-21,29.7174704786877,NA,NA,NA,NA,NA,NA
2008-03-28,28.7589175818683,NA,NA,NA,NA,NA,NA
2008-04-04,32.2711355584932,NA,NA,NA,NA,NA,NA
2008-04-11,35.3895813359799,NA,NA,NA,NA,NA,NA
2008-04-18,36.4638067554112,NA,NA,NA,NA,NA,NA
2008-04-25,38.8877552589398,NA,NA,NA,NA,NA,NA
2008-05-02,33.7666144407014,NA,NA,NA,NA,NA,NA
2008-05-09,35.2035086566663,NA,NA,NA,NA,NA,NA
2008-05-16,36.2268161576868,NA,NA,NA,NA,NA,NA
2008-05-23,31.3634012664253,NA,NA,NA,NA,NA,NA
2008-05-30,34.3017307479577,NA,NA,NA,NA,NA,NA
2008-06-06,29.7939697544806,NA,NA,NA,NA,NA,NA
2008-06-13,33.5678630171414,NA,NA,NA,NA,NA,NA
2008-06-20,32.9864502998139,NA,NA,NA,NA,NA,NA
2008-06-27,35.7229997305404,NA,NA,NA,NA,NA,NA
2008-07-04,37.4308407110611,NA,NA,NA,NA,NA,NA
2008-07-11,39.0728234258658,NA,NA,NA,NA,NA,NA
2008-07-18,40.8979334197033,NA,NA,NA,NA,NA,NA
2008-07-25,44.9364757012493,NA,NA,NA,NA,NA,NA
2008-08-01,43.4937129162797,NA,NA,NA,NA,NA,NA
2008-08-08,42.788074817529,NA,NA,NA,NA,NA,NA
2008-08-15,43.8863251027604,NA,NA,NA,NA,NA,NA
2008-08-22,42.7258536973152,NA,NA,NA,NA,NA,NA
2008-08-29,43.6340985452016,NA,NA,NA,NA,NA,NA
2008-09-05,43.0297830301037,NA,NA,NA,NA,NA,NA
2008-09-12,43.56420860183,NA,NA,NA,NA,NA,NA
2008-09-19,43.9324365678806,NA,NA,NA,NA,NA,NA
2008-09-26,40.3157660977942,NA,NA,NA,NA,NA,NA
2008-10-03,43.4504264494387,NA,NA,NA,NA,NA,NA
2008-10-10,43.1361499148179,NA,NA,NA,NA,NA,NA
2008-10-17,58.6886170314163,NA,NA,NA,NA,NA,NA
2008-10-24,68.7722529003771,NA,NA,NA,NA,NA,NA
2008-10-31,82.8199453446905,NA,NA,NA,NA,NA,NA
2008-11-07,94.4405600673243,NA,NA,NA,NA,NA,NA
2008-11-14,91.8386937106627,NA,NA,NA,NA,NA,NA
2008-11-21,106.743584526445,NA,NA,NA,NA,NA,NA
2008-11-28,127.196872718096,NA,NA,NA,NA,NA,NA
2008-12-05,138.023836639774,NA,NA,NA,NA,NA,NA
2008-12-12,140.226575156014,NA,NA,NA,NA,NA,NA
2008-12-19,136.595479382148,NA,NA,NA,NA,NA,NA
2008-12-26,123.394994763073,NA,NA,NA,NA,NA,NA
2009-01-02,109.973974954157,NA,NA,NA,NA,NA,NA
2009-01-09,109.108111974766,NA,NA,NA,NA,NA,NA
2009-01-16,90.1673613838584,NA,NA,NA,NA,NA,NA
2009-01-23,99.9634403043266,NA,NA,NA,NA,NA,NA
2009-01-30,111.047741813437,NA,NA,NA,NA,NA,NA
2009-02-06,118.421632936034,NA,NA,NA,NA,NA,NA
2009-02-13,107.548006734707,NA,NA,NA,NA,NA,NA
2009-02-20,106.896821863319,NA,NA,NA,NA,NA,NA
2009-02-27,117.073339123448,NA,NA,NA,NA,NA,NA
2009-03-06,111.317024824538,NA,NA,NA,NA,NA,NA
2009-03-13,122.405732850959,NA,NA,NA,NA,NA,NA
2009-03-20,131.4829941646,NA,NA,NA,NA,NA,NA
2009-03-27,132.375027525546,NA,NA,NA,NA,NA,NA
2009-04-03,127.778169026137,NA,NA,NA,NA,NA,NA
2009-04-10,126.241546568747,NA,NA,NA,NA,NA,NA
2009-04-17,120.274906989301,NA,NA,NA,NA,NA,NA
2009-04-24,118.917602735553,NA,NA,NA,NA,NA,NA
2009-05-01,106.057883782087,NA,NA,NA,NA,NA,NA
2009-05-08,100.643912317648,NA,NA,NA,NA,NA,NA
2009-05-15,101.265945979582,NA,NA,NA,NA,NA,NA
2009-05-22,101.395468666727,NA,NA,NA,NA,NA,NA
2009-05-29,99.1778401417308,NA,NA,NA,NA,NA,NA
2009-06-05,85.0476728382753,NA,NA,NA,NA,NA,NA
2009-06-12,78.5573140313511,NA,NA,NA,NA,NA,NA
2009-06-19,72.6675824723404,NA,NA,NA,NA,NA,NA
2009-06-26,72.90665031687,NA,NA,NA,NA,NA,NA
2009-07-03,67.4091310361406,NA,NA,NA,NA,NA,NA
2009-07-10,60.7628711336542,NA,NA,NA,NA,NA,NA
2009-07-17,62.1680056605909,NA,NA,NA,NA,NA,NA
2009-07-24,66.7528899149215,NA,NA,NA,NA,NA,NA
2009-07-31,66.5208669300068,NA,NA,NA,NA,NA,NA
2009-08-07,64.7044544816406,NA,NA,NA,NA,NA,NA
2009-08-14,66.1591260922384,NA,NA,NA,NA,NA,NA
2009-08-21,57.0321698739233,NA,NA,NA,NA,NA,NA
2009-08-28,56.5180264090114,NA,NA,NA,NA,NA,NA
2009-09-04,57.5435975031449,NA,NA,NA,NA,NA,NA
2009-09-11,57.1895186179181,NA,NA,NA,NA,NA,NA
2009-09-18,50.2390579319023,NA,NA,NA,NA,NA,NA
2009-09-25,50.9343861455705,NA,NA,NA,NA,NA,NA
2009-10-02,46.8098001667817,NA,NA,NA,NA,NA,NA
2009-10-09,48.3383092541696,NA,NA,NA,NA,NA,NA
2009-10-16,51.0202300516531,NA,NA,NA,NA,NA,NA
2009-10-23,47.9025301925809,NA,NA,NA,NA,NA,NA
2009-10-30,42.1255164873471,NA,NA,NA,NA,NA,NA
2009-11-06,46.5232992421655,NA,NA,NA,NA,NA,NA
2009-11-13,46.6980768286727,NA,NA,NA,NA,NA,NA
2009-11-20,48.1989635548965,NA,NA,NA,NA,NA,NA
2009-11-27,49.425381998086,NA,NA,NA,NA,NA,NA
2009-12-04,46.4781773612891,NA,NA,NA,NA,NA,NA
2009-12-11,47.0166741442059,NA,NA,NA,NA,NA,NA
2009-12-18,49.7099809309299,NA,NA,NA,NA,NA,NA
2009-12-25,43.5811760500107,NA,NA,NA,NA,NA,NA
2010-01-01,44.2060462549006,NA,NA,NA,NA,NA,NA
2010-01-08,32.8435702726869,NA,NA,NA,NA,NA,NA
2010-01-15,36.5014293493418,NA,NA,NA,NA,NA,NA
2010-01-22,39.1579806783823,NA,NA,NA,NA,NA,NA
2010-01-29,43.0488110327989,NA,NA,NA,NA,NA,NA
2010-02-05,45.0492944433064,NA,NA,NA,NA,NA,NA
2010-02-12,50.23845197279,NA,NA,NA,NA,NA,NA
2010-02-19,48.64933315308,NA,NA,NA,NA,NA,NA
2010-02-26,50.9721635552663,NA,NA,NA,NA,NA,NA
2010-03-05,50.7188030808105,NA,NA,NA,NA,NA,NA
2010-03-12,54.1847817434181,NA,NA,NA,NA,NA,NA
2010-03-19,48.7630520455218,NA,NA,NA,NA,NA,NA
2010-03-26,32.8361823167045,NA,NA,NA,NA,NA,NA
2010-04-02,34.1338761569846,NA,NA,NA,NA,NA,NA
2010-04-09,30.1858017561726,NA,NA,NA,NA,NA,NA
2010-04-16,28.6213218106559,NA,NA,NA,NA,NA,NA
2010-04-23,27.760610431952,NA,NA,NA,NA,NA,NA
2010-04-30,30.9923053202152,NA,NA,NA,NA,NA,NA
2010-05-07,34.9545614648921,NA,NA,NA,NA,NA,NA
2010-05-14,44.5215354404881,NA,NA,NA,NA,NA,NA
2010-05-21,50.9505350776802,NA,NA,NA,NA,NA,NA
2010-05-28,48.1743901830986,NA,NA,NA,NA,NA,NA
2010-06-04,47.1354598267302,NA,NA,NA,NA,NA,NA
2010-06-11,53.3614693390107,NA,NA,NA,NA,NA,NA
2010-06-18,59.52792299137,NA,NA,NA,NA,NA,NA
2010-06-25,63.407382773606,NA,NA,NA,NA,NA,NA
2010-07-02,65.0789687514126,NA,NA,NA,NA,NA,NA
2010-07-09,65.6707820116783,NA,NA,NA,NA,NA,NA
2010-07-16,71.1128160325115,NA,NA,NA,NA,NA,NA
2010-07-23,67.2719780988023,NA,NA,NA,NA,NA,NA
2010-07-30,65.9414487907845,NA,NA,NA,NA,NA,NA
2010-08-06,66.0136848118755,NA,NA,NA,NA,NA,NA
2010-08-13,60.2633487214637,NA,NA,NA,NA,NA,NA
2010-08-20,61.811416298271,NA,NA,NA,NA,NA,NA
2010-08-27,60.8517958264881,NA,NA,NA,NA,NA,NA
2010-09-03,55.2554149541185,NA,NA,NA,NA,NA,NA
2010-09-10,57.2777537100176,NA,NA,NA,NA,NA,NA
2010-09-17,39.6408319027831,NA,NA,NA,NA,NA,NA
2010-09-24,38.8169409217435,NA,NA,NA,NA,NA,NA
2010-10-01,35.5165999197019,NA,NA,NA,NA,NA,NA
2010-10-08,38.7293318512744,NA,NA,NA,NA,NA,NA
2010-10-15,40.2782975966843,NA,NA,NA,NA,NA,NA
2010-10-22,34.2737473834612,NA,NA,NA,NA,NA,NA
2010-10-29,35.3625723636983,NA,NA,NA,NA,NA,NA
2010-11-05,36.6993755948309,NA,NA,NA,NA,NA,NA
2010-11-12,38.1127702343872,NA,NA,NA,NA,NA,NA
2010-11-19,37.7543159669147,NA,NA,NA,NA,NA,NA
2010-11-26,34.5691468124969,NA,NA,NA,NA,NA,NA
2010-12-03,39.788259766034,NA,NA,NA,NA,NA,NA
2010-12-10,42.6787049198082,NA,NA,NA,NA,NA,NA
2010-12-17,42.0555280638184,NA,NA,NA,NA,NA,NA
2010-12-24,42.9435660218589,NA,NA,NA,NA,NA,NA
2010-12-31,40.3545544432652,NA,NA,NA,NA,NA,NA
2011-01-07,41.0622569652422,NA,NA,NA,NA,NA,NA
2011-01-14,39.0370795934715,NA,NA,NA,NA,NA,NA
2011-01-21,43.9356813832303,NA,NA,NA,NA,NA,NA
2011-01-28,46.2574070803236,NA,NA,NA,NA,NA,NA
2011-02-04,42.173885553413,NA,NA,NA,NA,NA,NA
2011-02-11,41.1018458956123,NA,NA,NA,NA,NA,NA
2011-02-18,29.7000935447011,NA,NA,NA,NA,NA,NA
2011-02-25,32.7321975691761,NA,NA,NA,NA,NA,NA
2011-03-04,35.3111319017486,NA,NA,NA,NA,NA,NA
2011-03-11,38.1665077404722,NA,NA,NA,NA,NA,NA
2011-03-18,38.1202801863267,NA,NA,NA,NA,NA,NA
2011-03-25,36.989139891701,NA,NA,NA,NA,NA,NA
2011-04-01,38.6635938057667,NA,NA,NA,NA,NA,NA
2011-04-08,38.8815871675039,NA,NA,NA,NA,NA,NA
2011-04-15,38.8147436175616,NA,NA,NA,NA,NA,NA
2011-04-22,41.1567459130017,NA,NA,NA,NA,NA,NA
2011-04-29,38.8686505023256,NA,NA,NA,NA,NA,NA
2011-05-06,40.0457390325405,NA,NA,NA,NA,NA,NA
2011-05-13,39.6560774938891,NA,NA,NA,NA,NA,NA
2011-05-20,39.5865149934772,NA,NA,NA,NA,NA,NA
2011-05-27,39.3776036123276,NA,NA,NA,NA,NA,NA
2011-06-03,27.683095247718,NA,NA,NA,NA,NA,NA
2011-06-10,26.1059165472967,NA,NA,NA,NA,NA,NA
2011-06-17,29.6287893240553,NA,NA,NA,NA,NA,NA
2011-06-24,31.0275723068897,NA,NA,NA,NA,NA,NA
2011-07-01,34.9000296207879,NA,NA,NA,NA,NA,NA
2011-07-08,40.1062666272133,NA,NA,NA,NA,NA,NA
2011-07-15,44.6252178183663,NA,NA,NA,NA,NA,NA
2011-07-22,48.3923639731259,NA,NA,NA,NA,NA,NA
2011-07-29,52.7385653483486,NA,NA,NA,NA,NA,NA
2011-08-05,55.1892047225383,NA,NA,NA,NA,NA,NA
2011-08-12,62.8013183964912,NA,NA,NA,NA,NA,NA
2011-08-19,66.6639284555976,NA,NA,NA,NA,NA,NA
2011-08-26,73.1965385263455,NA,NA,NA,NA,NA,NA
2011-09-02,64.7933721178336,NA,NA,NA,NA,NA,NA
2011-09-09,55.6081836697844,NA,NA,NA,NA,NA,NA
2011-09-16,65.346543418409,NA,NA,NA,NA,NA,NA
2011-09-23,68.7488720672862,NA,NA,NA,NA,NA,NA
2011-09-30,74.7447386941594,NA,NA,NA,NA,NA,NA
2011-10-07,84.0325259169238,NA,NA,NA,NA,NA,NA
2011-10-14,81.9571722671765,NA,NA,NA,NA,NA,NA
2011-10-21,57.7022488306902,NA,NA,NA,NA,NA,NA
2011-10-28,58.5640245730738,NA,NA,NA,NA,NA,NA
2011-11-04,64.600551631778,NA,NA,NA,NA,NA,NA
2011-11-11,73.8125374201748,NA,NA,NA,NA,NA,NA
2011-11-18,72.104798937056,NA,NA,NA,NA,NA,NA
2011-11-25,76.1947423413074,NA,NA,NA,NA,NA,NA
2011-12-02,80.9832880340178,NA,NA,NA,NA,NA,NA
2011-12-09,88.6982784369483,NA,NA,NA,NA,NA,NA
2011-12-16,78.6827343864261,NA,NA,NA,NA,NA,NA
2011-12-23,81.4794801709296,NA,NA,NA,NA,NA,NA
2011-12-30,80.4170432353149,NA,NA,NA,NA,NA,NA
2012-01-06,67.2137449420123,NA,NA,NA,NA,NA,NA
2012-01-13,71.0117811978954,NA,NA,NA,NA,NA,NA
2012-01-20,72.0145689982816,NA,NA,NA,NA,NA,NA
2012-01-27,74.4930841755696,NA,NA,NA,NA,NA,NA
2012-02-03,70.5665598864906,NA,NA,NA,NA,NA,NA
2012-02-10,69.7623360436287,NA,NA,NA,NA,NA,NA
2012-02-17,56.500561925901,NA,NA,NA,NA,NA,NA
2012-02-24,45.4393447400734,NA,NA,NA,NA,NA,NA
2012-03-02,43.341258887728,NA,NA,NA,NA,NA,NA
2012-03-09,43.1883267461917,NA,NA,NA,NA,NA,NA
2012-03-16,44.7446538333646,NA,NA,NA,NA,NA,NA
2012-03-23,46.467060841487,NA,NA,NA,NA,NA,NA
2012-03-30,47.2870594930637,NA,NA,NA,NA,NA,NA
2012-04-06,49.5304884016522,NA,NA,NA,NA,NA,NA
2012-04-13,53.098707996421,NA,NA,NA,NA,NA,NA
2012-04-20,56.975198989585,NA,NA,NA,NA,NA,NA
2012-04-27,53.7661674945226,NA,NA,NA,NA,NA,NA
2012-05-04,52.1441100700914,NA,NA,NA,NA,NA,NA
2012-05-11,55.2186121298371,NA,NA,NA,NA,NA,NA
2012-05-18,50.7414301925116,NA,NA,NA,NA,NA,NA
2012-05-25,56.6843564975003,NA,NA,NA,NA,NA,NA
2012-06-01,52.9840052356179,NA,NA,NA,NA,NA,NA
2012-06-08,56.47938797062,NA,NA,NA,NA,NA,NA
2012-06-15,62.0986643478455,NA,NA,NA,NA,NA,NA
2012-06-22,55.6949807883598,NA,NA,NA,NA,NA,NA
2012-06-29,52.6663549310161,NA,NA,NA,NA,NA,NA
2012-07-06,53.1346135919514,NA,NA,NA,NA,NA,NA
2012-07-13,55.5131609003264,NA,NA,NA,NA,NA,NA
2012-07-20,52.7376924741447,NA,NA,NA,NA,NA,NA
2012-07-27,55.350460003128,NA,NA,NA,NA,NA,NA
2012-08-03,59.0735473216892,NA,NA,NA,NA,NA,NA
2012-08-10,59.2107013342728,NA,NA,NA,NA,NA,NA
2012-08-17,59.1272811337002,NA,NA,NA,NA,NA,NA
2012-08-24,61.0395159639599,NA,NA,NA,NA,NA,NA
2012-08-31,56.17428280246,NA,NA,NA,NA,NA,NA
2012-09-07,55.4359173225101,NA,NA,NA,NA,NA,NA
2012-09-14,59.5735851059005,NA,NA,NA,NA,NA,NA
2012-09-21,59.293109965007,NA,NA,NA,NA,NA,NA
2012-09-28,56.1099854157751,NA,NA,NA,NA,NA,NA
2012-10-05,58.1637882206815,NA,NA,NA,NA,NA,NA
2012-10-12,59.0256290405842,NA,NA,NA,NA,NA,NA
2012-10-19,56.7562063096286,NA,NA,NA,NA,NA,NA
2012-10-26,56.6093300699837,NA,NA,NA,NA,NA,NA
2012-11-02,54.7334336334311,NA,NA,NA,NA,NA,NA
2012-11-09,51.6371936740194,NA,NA,NA,NA,NA,NA
2012-11-16,52.5300529115102,NA,NA,NA,NA,NA,NA
2012-11-23,48.712398768603,NA,NA,NA,NA,NA,NA
2012-11-30,50.7761351772523,NA,NA,NA,NA,NA,NA
2012-12-07,47.1841215531671,NA,NA,NA,NA,NA,NA
2012-12-14,42.6799100412921,NA,NA,NA,NA,NA,NA
2012-12-21,25.6764462444111,NA,NA,NA,NA,NA,NA
2012-12-28,27.0249023481804,NA,NA,NA,NA,NA,NA
2013-01-04,27.7063866467742,NA,NA,NA,NA,NA,NA
2013-01-11,31.0171507049872,NA,NA,NA,NA,NA,NA
2013-01-18,34.4438840097286,NA,NA,NA,NA,NA,NA
2013-01-25,24.6371896398928,NA,NA,NA,NA,NA,NA
2013-02-01,24.6487328751371,NA,NA,NA,NA,NA,NA
2013-02-08,26.3700476374371,NA,NA,NA,NA,NA,NA
2013-02-15,28.7297074566608,NA,NA,NA,NA,NA,NA
2013-02-22,27.2279332633064,NA,NA,NA,NA,NA,NA
2013-03-01,27.9065241634192,NA,NA,NA,NA,NA,NA
2013-03-08,30.8495178680713,NA,NA,NA,NA,NA,NA
2013-03-15,33.6520163020569,NA,NA,NA,NA,NA,NA
2013-03-22,33.022326137451,NA,NA,NA,NA,NA,NA
2013-03-29,36.5412340322335,NA,NA,NA,NA,NA,NA
2013-04-05,40.0421938874395,NA,NA,NA,NA,NA,NA
2013-04-12,38.170598226068,NA,NA,NA,NA,NA,NA
2013-04-19,39.9741643074249,NA,NA,NA,NA,NA,NA
2013-04-26,38.1189448709907,NA,NA,NA,NA,NA,NA
2013-05-03,41.0611871861857,NA,NA,NA,NA,NA,NA
2013-05-10,42.8647198252354,NA,NA,NA,NA,NA,NA
2013-05-17,38.8658075761238,NA,NA,NA,NA,NA,NA
2013-05-24,39.1401568858663,NA,NA,NA,NA,NA,NA
2013-05-31,41.0315729241219,NA,NA,NA,NA,NA,NA
2013-06-07,41.4817074862322,NA,NA,NA,NA,NA,NA
2013-06-14,41.5648490647491,NA,NA,NA,NA,NA,NA
2013-06-21,43.2435545741693,NA,NA,NA,NA,NA,NA
2013-06-28,46.4758146479909,NA,NA,NA,NA,NA,NA
2013-07-05,41.9024955002822,NA,NA,NA,NA,NA,NA
2013-07-12,41.0539763077065,NA,NA,NA,NA,NA,NA
2013-07-19,38.1565969486023,NA,NA,NA,NA,NA,NA
2013-07-26,39.2905181121284,NA,NA,NA,NA,NA,NA
2013-08-02,42.0739629080383,NA,NA,NA,NA,NA,NA
2013-08-09,41.4844424949815,NA,NA,NA,NA,NA,NA
2013-08-16,42.7076201449112,NA,NA,NA,NA,NA,NA
2013-08-23,42.5721914849916,NA,NA,NA,NA,NA,NA
2013-08-30,41.2652857207856,NA,NA,NA,NA,NA,NA
2013-09-06,43.9774242076395,NA,NA,NA,NA,NA,NA
2013-09-13,45.4523257414681,NA,NA,NA,NA,NA,NA
2013-09-20,45.6843059659542,NA,NA,NA,NA,NA,NA
2013-09-27,45.3032073428887,NA,NA,NA,NA,NA,NA
2013-10-04,41.3822832240382,NA,NA,NA,NA,NA,NA
2013-10-11,42.799081805573,NA,NA,NA,NA,NA,NA
2013-10-18,43.9599319153973,NA,NA,NA,NA,NA,NA
2013-10-25,44.2490367733419,NA,NA,NA,NA,NA,NA
2013-11-01,43.7241763695776,NA,NA,NA,NA,NA,NA
2013-11-08,38.4892670620038,NA,NA,NA,NA,NA,NA
2013-11-15,36.3598984054058,NA,NA,NA,NA,NA,NA
2013-11-22,33.5622374297814,NA,NA,NA,NA,NA,NA
2013-11-29,30.9388450737476,NA,NA,NA,NA,NA,NA
2013-12-06,31.9202110225561,NA,NA,NA,NA,NA,NA
2013-12-13,34.3972789932808,NA,NA,NA,NA,NA,NA
2013-12-20,33.635793892012,NA,NA,NA,NA,NA,NA
2013-12-27,36.2402129816979,NA,NA,NA,NA,NA,NA
2014-01-03,36.0940348220064,NA,NA,NA,NA,NA,NA
2014-01-10,34.0859528546857,NA,NA,NA,NA,NA,NA
2014-01-17,37.6327759186617,NA,NA,NA,NA,NA,NA
2014-01-24,37.4143260268645,NA,NA,NA,NA,NA,NA
2014-01-31,39.7412138327876,NA,NA,NA,NA,NA,NA
2014-02-07,34.8981360149743,NA,NA,NA,NA,NA,NA
2014-02-14,36.5434016208531,NA,NA,NA,NA,NA,NA
2014-02-21,36.1010739124773,NA,NA,NA,NA,NA,NA
2014-02-28,30.8848654330297,NA,NA,NA,NA,NA,NA
2014-03-07,30.4841212924378,NA,NA,NA,NA,NA,NA
2014-03-14,29.1306662992043,NA,NA,NA,NA,NA,NA
2014-03-21,31.9158618224001,NA,NA,NA,NA,NA,NA
2014-03-28,33.729995143271,NA,NA,NA,NA,NA,NA
2014-04-04,33.0447054009409,NA,NA,NA,NA,NA,NA
2014-04-11,36.1160029118166,NA,NA,NA,NA,NA,NA
2014-04-18,39.2429242685301,NA,NA,NA,NA,NA,NA
2014-04-25,34.9767245105899,NA,NA,NA,NA,NA,NA
2014-05-02,32.4043808127971,NA,NA,NA,NA,NA,NA
2014-05-09,30.6953557573198,NA,NA,NA,NA,NA,NA
2014-05-16,29.9668544439321,NA,NA,NA,NA,NA,NA
2014-05-23,31.1824338416105,NA,NA,NA,NA,NA,NA
2014-05-30,30.5893143195082,NA,NA,NA,NA,NA,NA
2014-06-06,31.7227358365657,NA,NA,NA,NA,NA,NA
2014-06-13,33.7151953127941,NA,NA,NA,NA,NA,NA
2014-06-20,32.2374367024764,NA,NA,NA,NA,NA,NA
2014-06-27,31.7877525621829,NA,NA,NA,NA,NA,NA
2014-07-04,33.8838045662437,NA,NA,NA,NA,NA,NA
2014-07-11,31.4921338271035,NA,NA,NA,NA,NA,NA
2014-07-18,34.2979947999079,NA,NA,NA,NA,NA,NA
2014-07-25,32.083122604198,NA,NA,NA,NA,NA,NA
2014-08-01,33.7389230633663,NA,NA,NA,NA,NA,NA
2014-08-08,35.4278796882126,NA,NA,NA,NA,NA,NA
2014-08-15,37.7986987812048,NA,NA,NA,NA,NA,NA
2014-08-22,35.1582964426729,NA,NA,NA,NA,NA,NA
2014-08-29,36.4422977357587,NA,NA,NA,NA,NA,NA
2014-09-05,37.2576800577674,NA,NA,NA,NA,NA,NA
2014-09-12,39.9693674178914,NA,NA,NA,NA,NA,NA
2014-09-19,37.7226568049064,NA,NA,NA,NA,NA,NA
2014-09-26,33.6935984066856,NA,NA,NA,NA,NA,NA
2014-10-03,33.7517541571818,NA,NA,NA,NA,NA,NA
2014-10-10,35.0752859427697,NA,NA,NA,NA,NA,NA
2014-10-17,37.7888020736004,NA,NA,NA,NA,NA,NA
2014-10-24,39.5374725558287,NA,NA,NA,NA,NA,NA
2014-10-31,42.8207748294008,NA,NA,NA,NA,NA,NA
2014-11-07,40.9520413034694,NA,NA,NA,NA,NA,NA
2014-11-14,43.140391842817,NA,NA,NA,NA,NA,NA
2014-11-21,40.3786116170086,NA,NA,NA,NA,NA,NA
2014-11-28,42.3325521164994,NA,NA,NA,NA,NA,NA
2014-12-05,43.248131373788,NA,NA,NA,NA,NA,NA
2014-12-12,39.6458887318637,NA,NA,NA,NA,NA,NA
2014-12-19,44.0081265455931,NA,NA,NA,NA,NA,NA
2014-12-26,40.2144599315884,NA,NA,NA,NA,NA,NA
2015-01-02,39.9013567536814,NA,NA,NA,NA,NA,NA
2015-01-09,37.3473326947802,NA,NA,NA,NA,NA,NA
2015-01-16,43.2938965102616,NA,NA,NA,NA,NA,NA
2015-01-23,45.6833887711636,NA,NA,NA,NA,NA,NA
2015-01-30,48.7247778149021,NA,NA,NA,NA,NA,NA
2015-02-06,50.2132036401037,NA,NA,NA,NA,NA,NA
2015-02-13,50.5252116986608,NA,NA,NA,NA,NA,NA
2015-02-20,52.4471176371119,NA,NA,NA,NA,NA,NA
2015-02-27,52.685886664947,NA,NA,NA,NA,NA,NA
2015-03-06,49.6721406632936,NA,NA,NA,NA,NA,NA
2015-03-13,41.794497661047,NA,NA,NA,NA,NA,NA
2015-03-20,38.0877445232622,NA,NA,NA,NA,NA,NA
2015-03-27,38.8456258005441,NA,NA,NA,NA,NA,NA
2015-04-03,36.3040243650444,NA,NA,NA,NA,NA,NA
2015-04-10,37.4327760065072,NA,NA,NA,NA,NA,NA
2015-04-17,32.4230797331501,-0.858196684567794,0.543796834315364,0.0786640739798449,0.839049387609981,0.00741053615518511,-0.00938458262689223
2015-04-24,35.824602379348,-0.866575203453822,0.543832453641413,0.0784981372698547,0.839124214145209,0.00742680143535291,-0.00944443858626167
2015-05-01,37.9969530491376,-0.809356490653258,6.40247510973333,0.0124486482990194,-0.122123156828636,0.0941300497597986,-0.325304562005373
2015-05-08,37.6937965645729,-0.774565031096428,6.54920480386836,0.0142153936102176,-0.138629298233734,0.0938889250674775,-0.338050232678748
2015-05-15,47.9233850489781,-0.759906164261642,0.556156181959319,0.0661581156299224,0.854647315026071,0.00605455051865526,-0.0146112627288355
2015-05-22,44.2657159968474,-0.812866362670112,6.43312775314745,0.0137368278826215,-0.128542249551965,0.0942637086849974,-0.323958147312791
2015-05-29,35.2119340390631,-0.846316509126849,6.40255588573473,0.01523196167568,-0.121715727746966,0.0931991777616799,-0.323858479730239
2015-06-05,45.9234929997795,-0.859788227288009,6.29085928914788,0.019119630851572,-0.107337171364907,0.0916159654547162,-0.313729142903126
2015-06-12,49.3522304465215,-0.90002735547442,6.26177145678779,0.0209736710059933,-0.103864298848984,0.0913079197971406,-0.313210352482503
2015-06-19,48.2220569894765,-0.813661103429242,6.27757852035875,0.0172729847048175,-0.108478855509615,0.0923615015964597,-0.308595602053344
2015-06-26,58.8862055939711,-0.906103213432836,0.741422531717455,0.0717265567068919,0.815094025590944,0.00957366000667111,-0.0236891436625118
2015-07-03,49.8352834633254,-0.877999302269789,0.557134356133477,0.0770543807330287,0.837814997139191,0.00767951350103569,-0.0098830576724504
2015-07-10,44.9923603636995,-0.798763350045913,6.1745139384516,0.0192784609594824,-0.0905422803929637,0.0905118988452503,-0.303571325470897
2015-07-17,41.2216528151429,-0.861753964685096,6.44945338255552,0.0195897401054329,-0.13679252533883,0.0943258823712037,-0.321958339510839
2015-07-24,41.2347957267569,-0.869717831599564,6.30873123562,0.0223987574881619,-0.120125036659943,0.0930796916288043,-0.307689394377422
2015-07-31,36.8462626048157,-0.861034640107425,0.582979100832302,0.0784301430590228,0.832731571334627,0.00797507422005803,-0.0115131412918597
2015-08-07,40.6515233918601,-0.911788993005173,0.650345274044058,0.0611310920886924,0.84172434518904,0.00808738090126411,-0.0234499242738781
2015-08-14,33.4340892652365,-1.00596102421097,6.26488549570505,0.025673072362692,-0.115108730314645,0.0931684524909984,-0.311295768423511
2015-08-21,39.9234911428268,-1.00251685072009,6.38391890452,0.0229594415064506,-0.134458528515316,0.0949466809878458,-0.316044847115872
2015-08-28,52.0108921149162,-1.06331773482421,0.570967781660668,0.069831440662707,0.84287740578358,0.00775619697665059,-0.0137378313866883
2015-09-04,76.8771109339633,-1.03730466851563,6.21301755988279,0.0232186202819955,-0.109607440103178,0.0927194293328107,-0.297196999603866
